DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2022-10-29,France,Ligue 1,LEAGUE,2022/2023,Paris Saint Germain,Troyes,H,4,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,11,8,67,8,9,0,0,14,4,10,33,4,12,3,0
2022-10-29,France,Ligue 1,LEAGUE,2022/2023,Strasbourg,Olympique Marseille,D,2,2,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,50,3,14,0,0,13,4,9,50,0,11,2,0
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Rennes,Montpellier,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,15,4,11,56,3,15,1,0,8,2,6,44,4,12,2,0
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Auxerre,Ajaccio,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,41,5,13,1,1,5,1,4,59,5,12,1,1
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Nantes,Clermont,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,3,11,55,2,15,0,0,8,4,4,45,2,9,2,0
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Monaco,Angers SCO,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,4,4,52,7,18,3,0,9,4,5,48,0,15,3,0
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Brest,Reims,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,13,6,7,51,5,15,1,0,10,3,7,49,5,13,1,0
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Lorient,Nice,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,7,8,44,8,7,0,0,17,7,10,56,3,7,1,0
2022-10-30,France,Ligue 1,LEAGUE,2022/2023,Olympique Lyonnais,Lille,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,6,3,3,45,3,11,3,0,15,6,9,55,6,15,1,0
2022-11-04,France,Ligue 1,LEAGUE,2022/2023,Troyes,Auxerre,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,50,10,9,2,0,15,2,13,50,5,10,0,0
2022-11-05,France,Ligue 1,LEAGUE,2022/2023,Angers SCO,Lens,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,6,3,3,44,3,16,1,0,13,5,8,56,4,6,2,0
2022-11-05,France,Ligue 1,LEAGUE,2022/2023,Ajaccio,Strasbourg,H,4,2,H,4,2,N/A,N/A,N/A,N/A,N/A,N/A,14,7,7,49,4,15,0,1,9,5,4,51,3,20,4,0
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Olympique Marseille,Olympique Lyonnais,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,46,6,9,0,0,11,4,7,54,4,13,1,0
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Nice,Brest,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,10,5,56,2,6,1,0,12,2,10,44,6,11,1,0
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Toulouse,Monaco,A,0,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,49,7,9,0,0,23,10,13,51,6,11,1,0
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Reims,Nantes,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,23,10,13,57,10,7,2,0,15,4,11,43,4,14,4,1
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Clermont,Montpellier,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,54,5,14,1,0,7,3,4,46,1,17,2,0
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Lorient,Paris Saint Germain,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,2,5,41,5,10,1,0,16,8,8,59,8,9,1,0
2022-11-06,France,Ligue 1,LEAGUE,2022/2023,Lille,Rennes,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,19,7,12,62,6,9,4,0,3,2,1,38,2,14,1,1
2022-11-11,France,Ligue 1,LEAGUE,2022/2023,Olympique Lyonnais,Nice,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,9,2,7,63,3,7,1,0,13,5,8,37,4,7,0,0
2022-11-12,France,Ligue 1,LEAGUE,2022/2023,Lens,Clermont,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,61,5,1,1,0,7,4,3,39,3,0,3,0
2022-11-12,France,Ligue 1,LEAGUE,2022/2023,Rennes,Toulouse,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,47,4,9,0,0,11,5,6,53,4,10,0,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Lille,Angers SCO,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,4,5,58,2,18,3,1,9,2,7,42,6,12,1,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Nantes,Ajaccio,D,2,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,53,9,16,3,0,14,5,9,47,6,17,3,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Strasbourg,Lorient,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,20,4,16,61,4,9,4,0,7,2,5,39,2,9,1,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Paris Saint Germain,Auxerre,H,5,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,59,3,5,0,0,10,3,7,41,7,7,0,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Montpellier,Reims,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,9,49,11,15,2,0,17,6,11,51,7,15,2,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Monaco,Olympique Marseille,A,2,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,11,8,3,42,5,17,3,0,8,3,5,58,4,9,1,0
2022-11-13,France,Ligue 1,LEAGUE,2022/2023,Brest,Troyes,H,2,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,6,10,54,5,13,3,0,11,3,8,46,5,12,2,1
